ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0018345	protein palmitoylation	11	2	PBANKA_0108300,PBANKA_1243000,	18.2	23.17	30.81	0.00309731049871	0.0648888530089	0.337606844359
GO:0006928	cellular component movement	39	3	PBANKA_0214000,PBANKA_0303900,PBANKA_1224100,	7.7	9.8	12.04	0.00319188406614	0.0648888530089	0.34791536321
GO:0043543	protein acylation	17	2	PBANKA_0108300,PBANKA_1243000,	11.8	14.99	18.45	0.00744354955352	0.0648888530089	0.811346901334
GO:0051180	vitamin transport	1	1	PBANKA_0303900,	100.0	127.45	inf	0.00784593437951	0.0648888530089	0.855206847367
GO:0045786	negative regulation of cell cycle	1	1	PBANKA_1225500,	100.0	127.45	inf	0.00784593437951	0.0648888530089	0.855206847367
GO:0015887	pantothenate transmembrane transport	1	1	PBANKA_0303900,	100.0	127.45	inf	0.00784593437951	0.0648888530089	0.855206847367
GO:0051182	coenzyme transport	1	1	PBANKA_0303900,	100.0	127.45	inf	0.00784593437951	0.0648888530089	0.855206847367
GO:0035461	vitamin transmembrane transport	1	1	PBANKA_0303900,	100.0	127.45	inf	0.00784593437951	0.0648888530089	0.855206847367
GO:0003333	amino acid transmembrane transport	1	1	PBANKA_0303900,	100.0	127.45	inf	0.00784593437951	0.0648888530089	0.855206847367
GO:0007050	cell cycle arrest	1	1	PBANKA_1225500,	100.0	127.45	inf	0.00784593437951	0.0648888530089	0.855206847367
GO:0051181	cofactor transport	1	1	PBANKA_0303900,	100.0	127.45	inf	0.00784593437951	0.0648888530089	0.855206847367
GO:0042886	amide transport	1	1	PBANKA_0303900,	100.0	127.45	inf	0.00784593437951	0.0648888530089	0.855206847367
GO:0072337	modified amino acid transport	1	1	PBANKA_0303900,	100.0	127.45	inf	0.00784593437951	0.0648888530089	0.855206847367
GO:0007018	microtubule-based movement	18	2	PBANKA_0214000,PBANKA_1224100,	11.1	14.16	17.29	0.00833434809288	0.0648888530089	0.908443942124
GO:0042157	lipoprotein metabolic process	21	2	PBANKA_0108300,PBANKA_1243000,	9.5	12.14	14.54	0.0112777103537	0.072310025209	1.0
GO:0006497	protein lipidation	21	2	PBANKA_0108300,PBANKA_1243000,	9.5	12.14	14.54	0.0112777103537	0.072310025209	1.0
GO:0042158	lipoprotein biosynthetic process	21	2	PBANKA_0108300,PBANKA_1243000,	9.5	12.14	14.54	0.0112777103537	0.072310025209	1.0
GO:0007049	cell cycle	24	2	PBANKA_0824400,PBANKA_1225500,	8.3	10.62	12.55	0.0146129782808	0.0852003254105	1.0
GO:0098656	anion transmembrane transport	2	1	PBANKA_0303900,	50.0	63.73	132.43	0.0156330872313	0.0852003254105	1.0
GO:0006865	amino acid transport	2	1	PBANKA_0303900,	50.0	63.73	132.43	0.0156330872313	0.0852003254105	1.0
GO:0007017	microtubule-based process	38	2	PBANKA_0214000,PBANKA_1224100,	5.3	6.71	7.63	0.0348394537177	0.180833355011	1.0
GO:0051726	regulation of cell cycle	5	1	PBANKA_1225500,	20.0	25.49	33.07	0.0386460380929	0.191473552369	1.0
